dateTime,Device,Metric,Value,RAG,
30/01/2020 06:30,B4098,PM2.5,6.57,,
30/01/2020 06:30,B4106,PM2.5,18.57,,
30/01/2020 07:00,A4114,PM2.5,35.419998,,
30/01/2020 07:00,A428,PM2.5,39.98,,
30/01/2020 07:00,A4600,PM2.5,0.19,,
30/01/2020 07:00,B4098,PM2.5,9.58,,
30/01/2020 07:00,B4106,PM2.5,23.599999,,
30/01/2020 07:30,A4114,PM2.5,25.474999,,
30/01/2020 07:30,A428,PM2.5,10.82,,
30/01/2020 07:30,A4600,PM2.5,0.45,,
30/01/2020 07:30,B4098,PM2.5,6.975,,
30/01/2020 07:30,B4106,PM2.5,14.63,,
30/01/2020 08:00,A4114,PM2.5,13.86,,
30/01/2020 08:00,A428,PM2.5,5.17,,
30/01/2020 08:00,A4600,PM2.5,1.82,,
30/01/2020 08:00,B4098,PM2.5,2.61,,
30/01/2020 08:00,B4106,PM2.5,7.51,,
30/01/2020 08:30,A4114,PM2.5,8.2,,
30/01/2020 08:30,A428,PM2.5,6.66,,
30/01/2020 08:30,A4600,PM2.5,0.65,,
30/01/2020 08:30,B4098,PM2.5,1.95,,
30/01/2020 08:30,B4106,PM2.5,8.59,,
30/01/2020 09:00,A4114,PM2.5,9.139999,,
30/01/2020 09:00,A428,PM2.5,9.059999,,
30/01/2020 09:00,A4600,PM2.5,0.35,,
30/01/2020 09:00,B4098,PM2.5,3.22,,
30/01/2020 09:00,B4106,PM2.5,8.05,,
30/01/2020 09:30,A4114,PM2.5,13.445,,
30/01/2020 09:30,A428,PM2.5,16.039999,,
30/01/2020 09:30,A4600,PM2.5,0.35,,
30/01/2020 09:30,B4098,PM2.5,4.95,,
30/01/2020 09:30,B4106,PM2.5,7.88,,
30/01/2020 10:00,A4114,PM2.5,26.849998,,
30/01/2020 10:00,A428,PM2.5,25.624999,,
30/01/2020 10:00,A4600,PM2.5,0.565,,
30/01/2020 10:00,B4098,PM2.5,5.26,,
30/01/2020 10:00,B4106,PM2.5,14.09,,
30/01/2020 10:30,A4114,PM2.5,26.73,,
30/01/2020 10:30,A428,PM2.5,11.28,,
30/01/2020 10:30,A4600,PM2.5,1,,
30/01/2020 10:30,B4098,PM2.5,3.36,,
30/01/2020 10:30,B4106,PM2.5,13.515,,
30/01/2020 11:00,A4114,PM2.5,12.755,,
30/01/2020 11:00,A428,PM2.5,6.68,,
30/01/2020 11:00,A4600,PM2.5,0.32,,
30/01/2020 11:00,B4098,PM2.5,2.74,,
30/01/2020 11:00,B4106,PM2.5,7.03,,
30/01/2020 11:30,A4114,PM2.5,8.24,,
30/01/2020 11:30,A428,PM2.5,4.26,,
30/01/2020 11:30,A4600,PM2.5,0.96,,
30/01/2020 11:30,B4098,PM2.5,2.51,,
30/01/2020 11:30,B4106,PM2.5,5.94,,
30/01/2020 12:00,A4114,PM2.5,6.09,,
30/01/2020 12:00,A428,PM2.5,3.69,,
30/01/2020 12:00,A4600,PM2.5,0.32,,
30/01/2020 12:00,B4098,PM2.5,8.66,,
30/01/2020 12:00,B4106,PM2.5,3.56,,
30/01/2020 12:30,A4114,PM2.5,4.67,,
30/01/2020 12:30,A428,PM2.5,2.54,,
30/01/2020 12:30,A4600,PM2.5,0.19,,
30/01/2020 12:30,B4098,PM2.5,1.58,,
30/01/2020 12:30,B4106,PM2.5,2.95,,
30/01/2020 13:00,A4114,PM2.5,3.865,,
30/01/2020 13:00,A428,PM2.5,2,,
30/01/2020 13:00,A4600,PM2.5,0.47,,
30/01/2020 13:00,B4098,PM2.5,1.36,,
30/01/2020 13:00,B4106,PM2.5,2.18,,
30/01/2020 13:30,A4114,PM2.5,5.82,,
30/01/2020 13:30,A428,PM2.5,1.96,,
30/01/2020 13:30,A4600,PM2.5,0.35,,
30/01/2020 13:30,B4098,PM2.5,1.94,,
30/01/2020 13:30,B4106,PM2.5,4.465,,
30/01/2020 14:00,A4114,PM2.5,2.64,,
30/01/2020 14:00,A428,PM2.5,3.4,,
30/01/2020 14:00,A4600,PM2.5,1.09,,
30/01/2020 14:00,B4098,PM2.5,2.11,,
30/01/2020 14:00,B4106,PM2.5,2.03,,
30/01/2020 14:30,A4114,PM2.5,2.61,,
30/01/2020 14:30,A428,PM2.5,2.43,,
30/01/2020 14:30,A4600,PM2.5,0.34,,
30/01/2020 14:30,B4098,PM2.5,0.955,,
30/01/2020 14:30,B4106,PM2.5,2.23,,
30/01/2020 15:00,A4114,PM2.5,2.49,,
30/01/2020 15:00,A428,PM2.5,2.995,,
30/01/2020 15:00,A4600,PM2.5,0.535,,
30/01/2020 15:00,B4098,PM2.5,5.72,,
30/01/2020 15:00,B4106,PM2.5,1.2,,
30/01/2020 15:30,A4114,PM2.5,6.63,,
30/01/2020 15:30,A428,PM2.5,3.24,,
30/01/2020 15:30,A4600,PM2.5,0.2,,
30/01/2020 15:30,B4098,PM2.5,1.65,,
30/01/2020 15:30,B4106,PM2.5,2.54,,
30/01/2020 16:00,A4114,PM2.5,3.905,,
30/01/2020 16:00,A428,PM2.5,2.71,,
30/01/2020 16:00,A4600,PM2.5,0.14,,
30/01/2020 16:00,B4098,PM2.5,0.75,,
30/01/2020 16:00,B4106,PM2.5,1.1,,
30/01/2020 16:30,A4114,PM2.5,4.64,,
30/01/2020 16:30,A428,PM2.5,2.37,,
30/01/2020 16:30,A4600,PM2.5,0.15,,
30/01/2020 16:30,B4098,PM2.5,1.45,,
30/01/2020 16:30,B4106,PM2.5,1.72,,
30/01/2020 17:00,A4114,PM2.5,2.48,,
30/01/2020 17:00,A428,PM2.5,6.21,,
30/01/2020 17:00,A4600,PM2.5,0.21,,
30/01/2020 17:00,B4098,PM2.5,2.25,,
30/01/2020 17:00,B4106,PM2.5,1.77,,
30/01/2020 17:30,A4114,PM2.5,2.03,,
30/01/2020 17:30,A428,PM2.5,4.68,,
30/01/2020 17:30,A4600,PM2.5,0.22,,
30/01/2020 17:30,B4098,PM2.5,0.5,,
30/01/2020 17:30,B4106,PM2.5,1.03,,
30/01/2020 18:00,A4114,PM2.5,1.695,,
30/01/2020 18:00,A428,PM2.5,8.98,,
30/01/2020 18:00,A4600,PM2.5,0.13,,
30/01/2020 18:00,B4098,PM2.5,0.393333,,
30/01/2020 18:00,B4106,PM2.5,0.71,,
30/01/2020 18:30,A4114,PM2.5,2.65,,
30/01/2020 18:30,A428,PM2.5,4.385,,
30/01/2020 18:30,A4600,PM2.5,0.21,,
30/01/2020 18:30,B4098,PM2.5,0.12,,
30/01/2020 18:30,B4106,PM2.5,1.44,,
30/01/2020 19:00,A4114,PM2.5,0.78,,
30/01/2020 19:00,A428,PM2.5,3.98,,
30/01/2020 19:00,A4600,PM2.5,0.2,,
30/01/2020 19:00,B4098,PM2.5,0.74,,
30/01/2020 19:00,B4106,PM2.5,0.615,,
30/01/2020 19:30,A4114,PM2.5,0.825,,
30/01/2020 19:30,A428,PM2.5,4.88,,
30/01/2020 19:30,A4600,PM2.5,0.12,,
30/01/2020 19:30,B4098,PM2.5,1.39,,
30/01/2020 19:30,B4106,PM2.5,1.04,,
30/01/2020 20:00,A4114,PM2.5,0.73,,
30/01/2020 20:00,A428,PM2.5,3.21,,
30/01/2020 20:00,A4600,PM2.5,0.115,,
30/01/2020 20:00,B4098,PM2.5,0.04,,
30/01/2020 20:00,B4106,PM2.5,0.73,,
30/01/2020 20:30,A4114,PM2.5,0.8,,
30/01/2020 20:30,A428,PM2.5,3.88,,
30/01/2020 20:30,A4600,PM2.5,0.2,,
30/01/2020 20:30,B4098,PM2.5,0.06,,
30/01/2020 20:30,B4106,PM2.5,1,,
30/01/2020 21:00,A4114,PM2.5,0.92,,
30/01/2020 21:00,A428,PM2.5,3.85,,
30/01/2020 21:00,A4600,PM2.5,0.33,,
30/01/2020 21:00,B4098,PM2.5,1.34,,
30/01/2020 21:00,B4106,PM2.5,1.33,,
30/01/2020 21:30,A4114,PM2.5,2.14,,
30/01/2020 21:30,A428,PM2.5,3.31,,
30/01/2020 21:30,A4600,PM2.5,0.25,,
30/01/2020 21:30,B4098,PM2.5,0.64,,
30/01/2020 21:30,B4106,PM2.5,3.19,,
30/01/2020 22:00,A4114,PM2.5,1.48,,
30/01/2020 22:00,A428,PM2.5,2.35,,
30/01/2020 22:00,A4600,PM2.5,0.115,,
30/01/2020 22:00,B4098,PM2.5,0.32,,
30/01/2020 22:00,B4106,PM2.5,0.68,,
30/01/2020 22:30,A4114,PM2.5,3.07,,
30/01/2020 22:30,A428,PM2.5,1.01,,
30/01/2020 22:30,A4600,PM2.5,0.55,,
30/01/2020 22:30,B4098,PM2.5,5.23,,
30/01/2020 22:30,B4106,PM2.5,1.73,,
30/01/2020 23:00,A4114,PM2.5,2.665,,
30/01/2020 23:00,A428,PM2.5,1.82,,
30/01/2020 23:00,A4600,PM2.5,0.15,,
30/01/2020 23:00,B4098,PM2.5,4.4,,
30/01/2020 23:00,B4106,PM2.5,1.69,,
30/01/2020 23:30,A4114,PM2.5,2.75,,
30/01/2020 23:30,A428,PM2.5,2.495,,
30/01/2020 23:30,A4600,PM2.5,0.26,,
30/01/2020 23:30,B4098,PM2.5,0.34,,
30/01/2020 23:30,B4106,PM2.5,2.5,,
31/01/2020 00:00,A4114,PM2.5,1.64,,
31/01/2020 00:00,A428,PM2.5,4.74,,
31/01/2020 00:00,A4600,PM2.5,0.12,,
31/01/2020 00:00,B4098,PM2.5,1.14,,
31/01/2020 00:00,B4106,PM2.5,2.57,,
31/01/2020 00:30,A4114,PM2.5,4.495,,
31/01/2020 00:30,A428,PM2.5,2.53,,
31/01/2020 00:30,A4600,PM2.5,0.1,,
31/01/2020 00:30,B4098,PM2.5,0.86,,
31/01/2020 00:30,B4106,PM2.5,1.95,,
31/01/2020 01:00,A4114,PM2.5,0.82,,
31/01/2020 01:00,A428,PM2.5,2.33,,
31/01/2020 01:00,A4600,PM2.5,0.26,,
31/01/2020 01:00,B4098,PM2.5,0.74,,
31/01/2020 01:00,B4106,PM2.5,1.25,,
31/01/2020 01:30,A4114,PM2.5,2.5,,
31/01/2020 01:30,A428,PM2.5,2.385,,
31/01/2020 01:30,A4600,PM2.5,0.195,,
31/01/2020 01:30,B4098,PM2.5,0.89,,
31/01/2020 01:30,B4106,PM2.5,2.195,,
31/01/2020 02:00,A4114,PM2.5,2.57,,
31/01/2020 02:00,A428,PM2.5,5.15,,
31/01/2020 02:00,A4600,PM2.5,0.18,,
31/01/2020 02:00,B4098,PM2.5,1.35,,
31/01/2020 02:00,B4106,PM2.5,2.92,,
31/01/2020 02:30,A4114,PM2.5,12.755,,
31/01/2020 02:30,A428,PM2.5,13.57,,
31/01/2020 02:30,A4600,PM2.5,0.21,,
31/01/2020 02:30,B4098,PM2.5,2.58,,
31/01/2020 02:30,B4106,PM2.5,4.49,,
31/01/2020 03:00,A4114,PM2.5,16.99,,
31/01/2020 03:00,A428,PM2.5,11.34,,
31/01/2020 03:00,A4600,PM2.5,0.23,,
31/01/2020 03:00,B4098,PM2.5,4.2,,
31/01/2020 03:00,B4106,PM2.5,5.33,,
31/01/2020 03:30,A4114,PM2.5,9.25,,
31/01/2020 03:30,A428,PM2.5,7.74,,
31/01/2020 03:30,A4600,PM2.5,0.33,,
31/01/2020 03:30,B4098,PM2.5,3.45,,
31/01/2020 03:30,B4106,PM2.5,5.01,,
31/01/2020 04:00,A4114,PM2.5,8.74,,
31/01/2020 04:00,A428,PM2.5,7.03,,
31/01/2020 04:00,A4600,PM2.5,0.5,,
31/01/2020 04:00,B4098,PM2.5,2.1,,
31/01/2020 04:00,B4106,PM2.5,3.57,,
31/01/2020 04:30,A4114,PM2.5,7.01,,
31/01/2020 04:30,A428,PM2.5,5.69,,
31/01/2020 04:30,A4600,PM2.5,0.36,,
31/01/2020 04:30,B4098,PM2.5,2.25,,
31/01/2020 04:30,B4106,PM2.5,2.99,,
31/01/2020 05:00,A4114,PM2.5,7.96,,
31/01/2020 05:00,A428,PM2.5,8.17,,
31/01/2020 05:00,A4600,PM2.5,0.39,,
31/01/2020 05:00,B4098,PM2.5,2.72,,
31/01/2020 05:00,B4106,PM2.5,3.99,,
31/01/2020 05:30,A4114,PM2.5,12.7,,
31/01/2020 05:30,A428,PM2.5,18.869999,,
31/01/2020 05:30,A4600,PM2.5,0.32,,
31/01/2020 05:30,B4098,PM2.5,2.62,,
31/01/2020 05:30,B4106,PM2.5,6.76,,
31/01/2020 06:00,A4114,PM2.5,9.11,,
31/01/2020 06:00,A428,PM2.5,13.049999,,
31/01/2020 06:00,A4600,PM2.5,0.48,,
31/01/2020 06:00,B4098,PM2.5,2.95,,
31/01/2020 06:00,B4106,PM2.5,4.78,,
31/01/2020 06:30,A4114,PM2.5,5.89,,
31/01/2020 06:30,A428,PM2.5,4.416667,,
31/01/2020 06:30,A4600,PM2.5,0.445,,
31/01/2020 06:30,B4098,PM2.5,1.96,,
31/01/2020 06:30,B4106,PM2.5,3.6,,
31/01/2020 07:00,A4114,PM2.5,4.42,,
31/01/2020 07:00,A428,PM2.5,13.16,,
31/01/2020 07:00,A4600,PM2.5,0.26,,
31/01/2020 07:00,B4098,PM2.5,1.41,,
31/01/2020 07:00,B4106,PM2.5,2.52,,
31/01/2020 07:30,A4114,PM2.5,5.645,,
31/01/2020 07:30,A428,PM2.5,7.67,,
31/01/2020 07:30,A4600,PM2.5,0.27,,
31/01/2020 07:30,B4098,PM2.5,1.985,,
31/01/2020 07:30,B4106,PM2.5,2.61,,
31/01/2020 08:00,A4114,PM2.5,3.82,,
31/01/2020 08:00,A428,PM2.5,4.5,,
31/01/2020 08:00,A4600,PM2.5,0.245,,
31/01/2020 08:00,B4098,PM2.5,1.23,,
31/01/2020 08:00,B4106,PM2.5,1.8,,
31/01/2020 08:30,A4114,PM2.5,4.7,,
31/01/2020 08:30,A428,PM2.5,7.98,,
31/01/2020 08:30,A4600,PM2.5,0.35,,
31/01/2020 08:30,B4098,PM2.5,0.27,,
31/01/2020 08:30,B4106,PM2.5,2.31,,
31/01/2020 09:00,A4114,PM2.5,4.295,,
31/01/2020 09:00,A428,PM2.5,4.51,,
31/01/2020 09:00,A4600,PM2.5,0.1,,
31/01/2020 09:00,B4098,PM2.5,0.655,,
31/01/2020 09:00,B4106,PM2.5,1.41,,
31/01/2020 09:30,A4114,PM2.5,9.2,,
31/01/2020 09:30,A428,PM2.5,5.67,,
31/01/2020 09:30,A4600,PM2.5,0.14,,
31/01/2020 09:30,B4098,PM2.5,1.1,,
31/01/2020 09:30,B4106,PM2.5,0.41,,
31/01/2020 10:00,A4114,PM2.5,0.51,,
31/01/2020 10:00,A428,PM2.5,3.375,,
31/01/2020 10:00,A4600,PM2.5,0.1,,
31/01/2020 10:00,B4098,PM2.5,1.53,,
31/01/2020 10:00,B4106,PM2.5,1.365,,
31/01/2020 10:30,A4114,PM2.5,0.86,,
31/01/2020 10:30,A428,PM2.5,4.32,,
31/01/2020 10:30,A4600,PM2.5,0.1,,
31/01/2020 10:30,B4098,PM2.5,0.28,,
31/01/2020 10:30,B4106,PM2.5,0.26,,
31/01/2020 11:00,A4114,PM2.5,1.955,,
31/01/2020 11:00,A428,PM2.5,0.92,,
31/01/2020 11:00,A4600,PM2.5,0.33,,
31/01/2020 11:00,B4098,PM2.5,0.45,,
31/01/2020 11:00,B4106,PM2.5,1.09,,
31/01/2020 11:30,A4114,PM2.5,2.4,,
31/01/2020 11:30,A428,PM2.5,3.32,,
31/01/2020 11:30,A4600,PM2.5,0.065,,
31/01/2020 11:30,B4098,PM2.5,0.7,,
31/01/2020 11:30,B4106,PM2.5,1.19,,
31/01/2020 12:00,A4114,PM2.5,1.4,,
31/01/2020 12:00,A428,PM2.5,2.04,,
31/01/2020 12:00,A4600,PM2.5,0.29,,
31/01/2020 12:00,B4098,PM2.5,0.43,,
31/01/2020 12:00,B4106,PM2.5,1.35,,
31/01/2020 12:30,A4114,PM2.5,2.99,,
31/01/2020 12:30,A428,PM2.5,0.87,,
31/01/2020 12:30,A4600,PM2.5,0.04,,
31/01/2020 12:30,B4098,PM2.5,1.13,,
31/01/2020 12:30,B4106,PM2.5,2.56,,
31/01/2020 13:00,A4114,PM2.5,1.21,,
31/01/2020 13:00,A428,PM2.5,0.57,,
31/01/2020 13:00,A4600,PM2.5,0.07,,
31/01/2020 13:00,B4098,PM2.5,0.16,,
31/01/2020 13:00,B4106,PM2.5,1.87,,
31/01/2020 13:30,A4114,PM2.5,1.04,,
31/01/2020 13:30,A428,PM2.5,1.26,,
31/01/2020 13:30,A4600,PM2.5,0.41,,
31/01/2020 13:30,B4098,PM2.5,1.02,,
31/01/2020 13:30,B4106,PM2.5,1.115,,
31/01/2020 14:00,A4114,PM2.5,1.67,,
31/01/2020 14:00,A428,PM2.5,0.8,,
31/01/2020 14:00,A4600,PM2.5,0.51,,
31/01/2020 14:00,B4098,PM2.5,2.09,,
31/01/2020 14:00,B4106,PM2.5,2.1,,
31/01/2020 14:30,A4114,PM2.5,0.79,,
31/01/2020 14:30,A428,PM2.5,3.82,,
31/01/2020 14:30,A4600,PM2.5,0.07,,
31/01/2020 14:30,B4098,PM2.5,0.84,,
31/01/2020 14:30,B4106,PM2.5,2.89,,
31/01/2020 15:00,A4114,PM2.5,1.34,,
31/01/2020 15:00,A428,PM2.5,3.14,,
31/01/2020 15:00,A4600,PM2.5,0.373333,,
31/01/2020 15:00,B4098,PM2.5,0.38,,
31/01/2020 15:00,B4106,PM2.5,4.05,,
31/01/2020 15:30,A4114,PM2.5,4.07,,
31/01/2020 15:30,A428,PM2.5,1.96,,
31/01/2020 15:30,A4600,PM2.5,0.18,,
31/01/2020 15:30,B4098,PM2.5,1.59,,
31/01/2020 15:30,B4106,PM2.5,1.47,,
31/01/2020 16:00,A4114,PM2.5,1.35,,
31/01/2020 16:00,A428,PM2.5,3.1,,
31/01/2020 16:00,A4600,PM2.5,0.28,,
31/01/2020 16:00,B4098,PM2.5,5.63,,
31/01/2020 16:00,B4106,PM2.5,2.76,,
31/01/2020 16:30,A4114,PM2.5,1.02,,
31/01/2020 16:30,A428,PM2.5,1.77,,
31/01/2020 16:30,A4600,PM2.5,0.28,,
31/01/2020 16:30,B4098,PM2.5,1.17,,
31/01/2020 16:30,B4106,PM2.5,1.07,,
31/01/2020 17:00,A428,PM2.5,3.28,,
31/01/2020 17:00,A4600,PM2.5,0.46,,
31/01/2020 17:30,B4098,PM2.5,0.35,,
31/01/2020 18:00,A4114,PM2.5,0.935,,
31/01/2020 18:00,A428,PM2.5,1.57,,
31/01/2020 18:00,A4600,PM2.5,0.62,,
31/01/2020 18:00,B4098,PM2.5,0.25,,
31/01/2020 18:00,B4106,PM2.5,1.14,,
31/01/2020 18:30,A4114,PM2.5,0.47,,
31/01/2020 18:30,A428,PM2.5,2.565,,
31/01/2020 18:30,A4600,PM2.5,0.24,,
31/01/2020 18:30,B4098,PM2.5,1.03,,
31/01/2020 18:30,B4106,PM2.5,0.7,,
31/01/2020 19:00,A4114,PM2.5,0.67,,
31/01/2020 19:00,A428,PM2.5,1.38,,
31/01/2020 19:00,A4600,PM2.5,0.14,,
31/01/2020 19:00,B4098,PM2.5,0.09,,
31/01/2020 19:00,B4106,PM2.5,1.345,,
31/01/2020 19:30,A4114,PM2.5,2.785,,
31/01/2020 19:30,A428,PM2.5,1.78,,
31/01/2020 19:30,A4600,PM2.5,0.19,,
31/01/2020 19:30,B4098,PM2.5,0.43,,
31/01/2020 19:30,B4106,PM2.5,1.35,,
31/01/2020 20:00,A4114,PM2.5,4.17,,
31/01/2020 20:00,A428,PM2.5,1.76,,
31/01/2020 20:00,A4600,PM2.5,0.08,,
31/01/2020 20:00,B4098,PM2.5,0.17,,
31/01/2020 20:00,B4106,PM2.5,1.32,,
31/01/2020 20:30,A4114,PM2.5,0.69,,
31/01/2020 20:30,A428,PM2.5,2.715,,
31/01/2020 20:30,A4600,PM2.5,0.24,,
31/01/2020 20:30,B4098,PM2.5,0.15,,
31/01/2020 20:30,B4106,PM2.5,0.695,,
31/01/2020 21:00,A4114,PM2.5,0.625,,
31/01/2020 21:00,A428,PM2.5,1.22,,
31/01/2020 21:00,A4600,PM2.5,0.1,,
31/01/2020 21:00,B4098,PM2.5,0.235,,
31/01/2020 21:00,B4106,PM2.5,0.26,,
31/01/2020 21:30,A4114,PM2.5,0.95,,
31/01/2020 21:30,A428,PM2.5,2.07,,
31/01/2020 21:30,A4600,PM2.5,0.42,,
31/01/2020 21:30,B4098,PM2.5,0.31,,
31/01/2020 21:30,B4106,PM2.5,0.29,,
31/01/2020 22:00,A4114,PM2.5,2.14,,
31/01/2020 22:00,A428,PM2.5,1.575,,
31/01/2020 22:00,A4600,PM2.5,0.185,,
31/01/2020 22:00,B4098,PM2.5,0.96,,
31/01/2020 22:00,B4106,PM2.5,0.26,,
31/01/2020 22:30,A4114,PM2.5,5.23,,
31/01/2020 22:30,A428,PM2.5,6.46,,
31/01/2020 22:30,A4600,PM2.5,0.09,,
31/01/2020 22:30,B4098,PM2.5,1.47,,
31/01/2020 22:30,B4106,PM2.5,4.725,,
31/01/2020 23:00,A4114,PM2.5,8.23,,
31/01/2020 23:00,A428,PM2.5,7.89,,
31/01/2020 23:00,A4600,PM2.5,1.28,,
31/01/2020 23:00,B4098,PM2.5,2.68,,
31/01/2020 23:00,B4106,PM2.5,9.05,,
31/01/2020 23:30,A4114,PM2.5,14.83,,
31/01/2020 23:30,A428,PM2.5,9.043333,,
31/01/2020 23:30,A4600,PM2.5,0.43,,
31/01/2020 23:30,B4098,PM2.5,0.31,,
31/01/2020 23:30,B4106,PM2.5,9.57,,
01/02/2020 00:00,A4114,PM2.5,8.86,,
01/02/2020 00:00,A428,PM2.5,1.77,,
01/02/2020 00:00,A4600,PM2.5,0.16,,
01/02/2020 00:00,B4098,PM2.5,1.65,,
01/02/2020 00:00,B4106,PM2.5,6.66,,
01/02/2020 00:30,A4114,PM2.5,10.105,,
01/02/2020 00:30,A428,PM2.5,9.929999,,
01/02/2020 00:30,A4600,PM2.5,0.38,,
01/02/2020 00:30,B4098,PM2.5,2.765,,
01/02/2020 00:30,B4106,PM2.5,7.56,,
01/02/2020 01:00,A4114,PM2.5,4.59,,
01/02/2020 01:00,A428,PM2.5,6.22,,
01/02/2020 01:00,A4600,PM2.5,0.7,,
01/02/2020 01:00,B4098,PM2.5,1.94,,
01/02/2020 01:00,B4106,PM2.5,11.719999,,
01/02/2020 01:30,A4114,PM2.5,23,,
01/02/2020 01:30,A428,PM2.5,8.31,,
01/02/2020 01:30,A4600,PM2.5,0.205,,
01/02/2020 01:30,B4098,PM2.5,10.26,,
01/02/2020 01:30,B4106,PM2.5,12.259999,,
01/02/2020 02:00,A4114,PM2.5,23.129999,,
01/02/2020 02:00,A428,PM2.5,24.779999,,
01/02/2020 02:00,A4600,PM2.5,0.58,,
01/02/2020 02:00,B4098,PM2.5,5.43,,
01/02/2020 02:00,B4106,PM2.5,18.859999,,
01/02/2020 02:30,A4114,PM2.5,31.354999,,
01/02/2020 02:30,A428,PM2.5,23.699999,,
01/02/2020 02:30,A4600,PM2.5,0.71,,
01/02/2020 02:30,B4098,PM2.5,6.605,,
01/02/2020 02:30,B4106,PM2.5,18.32,,
01/02/2020 03:00,A4114,PM2.5,33.649998,,
01/02/2020 03:00,A428,PM2.5,37.35,,
01/02/2020 03:00,A4600,PM2.5,1.085,,
01/02/2020 03:00,B4098,PM2.5,7.99,,
01/02/2020 03:00,B4106,PM2.5,23.769999,,
01/02/2020 03:30,A4114,PM2.5,36.239998,,
01/02/2020 03:30,A428,PM2.5,40.549999,,
01/02/2020 03:30,A4600,PM2.5,1.54,,
01/02/2020 03:30,B4098,PM2.5,9.58,,
01/02/2020 03:30,B4106,PM2.5,21.613333,,
01/02/2020 04:00,A4114,PM2.5,44.134998,,
01/02/2020 04:00,A428,PM2.5,18.559999,,
01/02/2020 04:00,A4600,PM2.5,0.62,,
01/02/2020 04:00,B4098,PM2.5,6.45,,
01/02/2020 04:00,B4106,PM2.5,22.02,,
01/02/2020 04:30,A4114,PM2.5,36.969997,,
01/02/2020 04:30,A428,PM2.5,36.360001,,
01/02/2020 04:30,A4600,PM2.5,1.02,,
01/02/2020 04:30,B4098,PM2.5,1.46,,
01/02/2020 04:30,B4106,PM2.5,25.67,,
01/02/2020 05:00,A4114,PM2.5,58.489998,,
01/02/2020 05:00,A428,PM2.5,51.539997,,
01/02/2020 05:00,A4600,PM2.5,1.315,,
01/02/2020 05:00,B4098,PM2.5,5.49,,
01/02/2020 05:00,B4106,PM2.5,23.705,,
01/02/2020 05:30,A4114,PM2.5,52.739998,,
01/02/2020 05:30,A428,PM2.5,56.579998,,
01/02/2020 05:30,A4600,PM2.5,0.56,,
01/02/2020 05:30,B4098,PM2.5,9.84,,
01/02/2020 05:30,B4106,PM2.5,25.219999,,
01/02/2020 06:00,A4114,PM2.5,56.525,,
01/02/2020 06:00,A428,PM2.5,56.18,,
01/02/2020 06:00,A4600,PM2.5,0.66,,
01/02/2020 06:00,B4098,PM2.5,2.98,,
01/02/2020 06:00,B4106,PM2.5,27.039999,,
01/02/2020 06:30,A4114,PM2.5,10.92,,
01/02/2020 06:30,A428,PM2.5,27.904999,,
01/02/2020 06:30,A4600,PM2.5,1.285,,
01/02/2020 06:30,B4098,PM2.5,4.07,,
01/02/2020 06:30,B4106,PM2.5,28.23,,
01/02/2020 07:00,A4114,PM2.5,57.389999,,
01/02/2020 07:00,A428,PM2.5,60.52,,
01/02/2020 07:00,A4600,PM2.5,1.3,,
01/02/2020 07:00,B4098,PM2.5,5.83,,
01/02/2020 07:00,B4106,PM2.5,27.459999,,
01/02/2020 07:30,A4114,PM2.5,50.394999,,
01/02/2020 07:30,A428,PM2.5,7.56,,
01/02/2020 07:30,A4600,PM2.5,0.43,,
01/02/2020 07:30,B4098,PM2.5,6.615,,
01/02/2020 07:30,B4106,PM2.5,23.75,,
01/02/2020 08:00,A4114,PM2.5,38.91,,
01/02/2020 08:00,A428,PM2.5,45.939999,,
01/02/2020 08:00,A4600,PM2.5,0.27,,
01/02/2020 08:00,B4098,PM2.5,7.18,,
01/02/2020 08:00,B4106,PM2.5,21.73,,
01/02/2020 08:30,A4114,PM2.5,8.9,,
01/02/2020 08:30,A428,PM2.5,34.749999,,
01/02/2020 08:30,A4600,PM2.5,0.68,,
01/02/2020 08:30,B4098,PM2.5,2.97,,
01/02/2020 08:30,B4106,PM2.5,27.96,,
01/02/2020 09:00,A4114,PM2.5,42.184999,,
01/02/2020 09:00,A428,PM2.5,17.51,,
01/02/2020 09:00,A4600,PM2.5,1.67,,
01/02/2020 09:00,B4098,PM2.5,4.27,,
01/02/2020 09:00,B4106,PM2.5,25.449999,,
01/02/2020 09:30,A4114,PM2.5,7.6,,
01/02/2020 09:30,A428,PM2.5,29.58,,
01/02/2020 09:30,A4600,PM2.5,0.16,,
01/02/2020 09:30,B4098,PM2.5,3.07,,
01/02/2020 09:30,B4106,PM2.5,17.029999,,
01/02/2020 10:00,A4114,PM2.5,0.96,,
01/02/2020 10:00,A428,PM2.5,15.939999,,
01/02/2020 10:00,A4600,PM2.5,1.275,,
01/02/2020 10:00,B4098,PM2.5,3.29,,
01/02/2020 10:00,B4106,PM2.5,18.13,,
01/02/2020 10:30,A4114,PM2.5,12.82,,
01/02/2020 10:30,A428,PM2.5,18.57,,
01/02/2020 10:30,A4600,PM2.5,1.98,,
01/02/2020 10:30,B4098,PM2.5,2.07,,
01/02/2020 10:30,B4106,PM2.5,14.839999,,
01/02/2020 11:00,A4114,PM2.5,17.954999,,
01/02/2020 11:00,A428,PM2.5,5.59,,
01/02/2020 11:00,A4600,PM2.5,0.64,,
01/02/2020 11:00,B4098,PM2.5,1.61,,
01/02/2020 11:00,B4106,PM2.5,12.599999,,
