dateTime,apMAC,Value
26/12/2019 08:00,D8:84:66:31:D6:D2,101
26/12/2019 09:00,D8:84:66:31:D6:D2,90
26/12/2019 10:00,D8:84:66:31:D6:D2,180
26/12/2019 11:00,D8:84:66:31:D6:D2,215
26/12/2019 12:00,D8:84:66:31:D6:D2,257
26/12/2019 13:00,D8:84:66:31:D6:D2,269
26/12/2019 14:00,D8:84:66:31:D6:D2,234
26/12/2019 15:00,D8:84:66:31:D6:D2,171
26/12/2019 18:00,D8:84:66:31:D6:D2,22
26/12/2019 19:00,D8:84:66:31:D6:D2,226
26/12/2019 20:00,D8:84:66:31:D6:D2,150
26/12/2019 21:00,D8:84:66:31:D6:D2,197
26/12/2019 22:00,D8:84:66:31:D6:D2,202
26/12/2019 23:00,D8:84:66:31:D6:D2,186
27/12/2019 00:00,D8:84:66:31:D6:D2,184
27/12/2019 01:00,D8:84:66:31:D6:D2,196
27/12/2019 02:00,D8:84:66:31:D6:D2,180
27/12/2019 03:00,D8:84:66:31:D6:D2,237
27/12/2019 04:00,D8:84:66:31:D6:D2,138
27/12/2019 05:00,D8:84:66:31:D6:D2,100
27/12/2019 06:00,D8:84:66:31:D6:D2,112
27/12/2019 07:00,D8:84:66:31:D6:D2,148
27/12/2019 08:00,D8:84:66:31:D6:D2,194
27/12/2019 09:00,D8:84:66:31:D6:D2,319
27/12/2019 10:00,D8:84:66:31:D6:D2,352
27/12/2019 11:00,D8:84:66:31:D6:D2,321
27/12/2019 12:00,D8:84:66:31:D6:D2,307
27/12/2019 13:00,D8:84:66:31:D6:D2,293
27/12/2019 14:00,D8:84:66:31:D6:D2,481
27/12/2019 15:00,D8:84:66:31:D6:D2,268
27/12/2019 16:00,D8:84:66:31:D6:D2,312
27/12/2019 17:00,D8:84:66:31:D6:D2,213
27/12/2019 18:00,D8:84:66:31:D6:D2,184
27/12/2019 19:00,D8:84:66:31:D6:D2,164
27/12/2019 20:00,D8:84:66:31:D6:D2,119
27/12/2019 21:00,D8:84:66:31:D6:D2,200
27/12/2019 22:00,D8:84:66:31:D6:D2,162
27/12/2019 23:00,D8:84:66:31:D6:D2,137
29/12/2019 13:00,D8:84:66:31:D6:D2,7
01/01/2020 00:00,D8:84:66:31:D6:D2,706
01/01/2020 01:00,D8:84:66:31:D6:D2,694
01/01/2020 02:00,D8:84:66:31:D6:D2,402
01/01/2020 03:00,D8:84:66:31:D6:D2,458
01/01/2020 04:00,D8:84:66:31:D6:D2,552
01/01/2020 05:00,D8:84:66:31:D6:D2,416
01/01/2020 06:00,D8:84:66:31:D6:D2,717
01/01/2020 07:00,D8:84:66:31:D6:D2,682
01/01/2020 08:00,D8:84:66:31:D6:D2,409
01/01/2020 09:00,D8:84:66:31:D6:D2,480
01/01/2020 10:00,D8:84:66:31:D6:D2,452
01/01/2020 11:00,D8:84:66:31:D6:D2,468
01/01/2020 12:00,D8:84:66:31:D6:D2,534
01/01/2020 13:00,D8:84:66:31:D6:D2,603
01/01/2020 14:00,D8:84:66:31:D6:D2,722
01/01/2020 15:00,D8:84:66:31:D6:D2,661
01/01/2020 16:00,D8:84:66:31:D6:D2,654
01/01/2020 17:00,D8:84:66:31:D6:D2,616
01/01/2020 18:00,D8:84:66:31:D6:D2,847
01/01/2020 19:00,D8:84:66:31:D6:D2,572
01/01/2020 20:00,D8:84:66:31:D6:D2,601
01/01/2020 21:00,D8:84:66:31:D6:D2,1146
01/01/2020 22:00,D8:84:66:31:D6:D2,583
01/01/2020 23:00,D8:84:66:31:D6:D2,520
02/01/2020 00:00,D8:84:66:31:D6:D2,466
02/01/2020 01:00,D8:84:66:31:D6:D2,824
02/01/2020 02:00,D8:84:66:31:D6:D2,944
02/01/2020 03:00,D8:84:66:31:D6:D2,382
02/01/2020 04:00,D8:84:66:31:D6:D2,344
02/01/2020 05:00,D8:84:66:31:D6:D2,557
02/01/2020 06:00,D8:84:66:31:D6:D2,592
02/01/2020 07:00,D8:84:66:31:D6:D2,561
02/01/2020 08:00,D8:84:66:31:D6:D2,811
02/01/2020 09:00,D8:84:66:31:D6:D2,934
02/01/2020 10:00,D8:84:66:31:D6:D2,1233
02/01/2020 11:00,D8:84:66:31:D6:D2,1358
02/01/2020 12:00,D8:84:66:31:D6:D2,1473
02/01/2020 13:00,D8:84:66:31:D6:D2,1701
02/01/2020 14:00,D8:84:66:31:D6:D2,1312
02/01/2020 15:00,D8:84:66:31:D6:D2,1632
02/01/2020 16:00,D8:84:66:31:D6:D2,1270
02/01/2020 17:00,D8:84:66:31:D6:D2,972
02/01/2020 18:00,D8:84:66:31:D6:D2,675
02/01/2020 19:00,D8:84:66:31:D6:D2,781
02/01/2020 20:00,D8:84:66:31:D6:D2,803
02/01/2020 21:00,D8:84:66:31:D6:D2,862
02/01/2020 22:00,D8:84:66:31:D6:D2,563
02/01/2020 23:00,D8:84:66:31:D6:D2,504
03/01/2020 00:00,D8:84:66:31:D6:D2,475
03/01/2020 01:00,D8:84:66:31:D6:D2,424
03/01/2020 02:00,D8:84:66:31:D6:D2,622
03/01/2020 03:00,D8:84:66:31:D6:D2,480
03/01/2020 04:00,D8:84:66:31:D6:D2,680
03/01/2020 05:00,D8:84:66:31:D6:D2,284
03/01/2020 06:00,D8:84:66:31:D6:D2,564
03/01/2020 07:00,D8:84:66:31:D6:D2,567
03/01/2020 08:00,D8:84:66:31:D6:D2,853
03/01/2020 09:00,D8:84:66:31:D6:D2,1110
03/01/2020 10:00,D8:84:66:31:D6:D2,1033
03/01/2020 11:00,D8:84:66:31:D6:D2,1727
03/01/2020 12:00,D8:84:66:31:D6:D2,1719
03/01/2020 13:00,D8:84:66:31:D6:D2,1822
03/01/2020 14:00,D8:84:66:31:D6:D2,1689
03/01/2020 15:00,D8:84:66:31:D6:D2,1323
03/01/2020 16:00,D8:84:66:31:D6:D2,1344
03/01/2020 17:00,D8:84:66:31:D6:D2,1161
03/01/2020 18:00,D8:84:66:31:D6:D2,645
03/01/2020 19:00,D8:84:66:31:D6:D2,908
03/01/2020 20:00,D8:84:66:31:D6:D2,712
03/01/2020 21:00,D8:84:66:31:D6:D2,926
03/01/2020 22:00,D8:84:66:31:D6:D2,730
03/01/2020 23:00,D8:84:66:31:D6:D2,610
04/01/2020 00:00,D8:84:66:31:D6:D2,261
04/01/2020 01:00,D8:84:66:31:D6:D2,243
04/01/2020 02:00,D8:84:66:31:D6:D2,213
04/01/2020 03:00,D8:84:66:31:D6:D2,209
04/01/2020 04:00,D8:84:66:31:D6:D2,334
04/01/2020 05:00,D8:84:66:31:D6:D2,167
04/01/2020 06:00,D8:84:66:31:D6:D2,166
04/01/2020 07:00,D8:84:66:31:D6:D2,191
04/01/2020 08:00,D8:84:66:31:D6:D2,271
04/01/2020 09:00,D8:84:66:31:D6:D2,406
04/01/2020 10:00,D8:84:66:31:D6:D2,500
04/01/2020 11:00,D8:84:66:31:D6:D2,602
04/01/2020 12:00,D8:84:66:31:D6:D2,676
04/01/2020 13:00,D8:84:66:31:D6:D2,795
04/01/2020 14:00,D8:84:66:31:D6:D2,855
04/01/2020 15:00,D8:84:66:31:D6:D2,879
04/01/2020 16:00,D8:84:66:31:D6:D2,802
04/01/2020 17:00,D8:84:66:31:D6:D2,445
04/01/2020 18:00,D8:84:66:31:D6:D2,419
04/01/2020 19:00,D8:84:66:31:D6:D2,370
04/01/2020 20:00,D8:84:66:31:D6:D2,299
04/01/2020 21:00,D8:84:66:31:D6:D2,236
04/01/2020 22:00,D8:84:66:31:D6:D2,226
04/01/2020 23:00,D8:84:66:31:D6:D2,188
05/01/2020 00:00,D8:84:66:31:D6:D2,237
05/01/2020 01:00,D8:84:66:31:D6:D2,199
05/01/2020 02:00,D8:84:66:31:D6:D2,171
05/01/2020 03:00,D8:84:66:31:D6:D2,183
05/01/2020 04:00,D8:84:66:31:D6:D2,201
05/01/2020 05:00,D8:84:66:31:D6:D2,188
05/01/2020 06:00,D8:84:66:31:D6:D2,200
05/01/2020 07:00,D8:84:66:31:D6:D2,146
05/01/2020 08:00,D8:84:66:31:D6:D2,184
05/01/2020 09:00,D8:84:66:31:D6:D2,294
05/01/2020 10:00,D8:84:66:31:D6:D2,267
05/01/2020 11:00,D8:84:66:31:D6:D2,399
05/01/2020 12:00,D8:84:66:31:D6:D2,449
05/01/2020 13:00,D8:84:66:31:D6:D2,425
05/01/2020 14:00,D8:84:66:31:D6:D2,593
05/01/2020 15:00,D8:84:66:31:D6:D2,471
05/01/2020 16:00,D8:84:66:31:D6:D2,323
05/01/2020 17:00,D8:84:66:31:D6:D2,244
05/01/2020 18:00,D8:84:66:31:D6:D2,282
05/01/2020 19:00,D8:84:66:31:D6:D2,222
05/01/2020 20:00,D8:84:66:31:D6:D2,231
05/01/2020 21:00,D8:84:66:31:D6:D2,157
05/01/2020 22:00,D8:84:66:31:D6:D2,181
05/01/2020 23:00,D8:84:66:31:D6:D2,224
06/01/2020 00:00,D8:84:66:31:D6:D2,271
06/01/2020 01:00,D8:84:66:31:D6:D2,168
06/01/2020 02:00,D8:84:66:31:D6:D2,151
06/01/2020 03:00,D8:84:66:31:D6:D2,230
06/01/2020 04:00,D8:84:66:31:D6:D2,125
06/01/2020 05:00,D8:84:66:31:D6:D2,214
06/01/2020 06:00,D8:84:66:31:D6:D2,267
06/01/2020 07:00,D8:84:66:31:D6:D2,247
06/01/2020 08:00,D8:84:66:31:D6:D2,432
06/01/2020 09:00,D8:84:66:31:D6:D2,516
06/01/2020 10:00,D8:84:66:31:D6:D2,782
06/01/2020 11:00,D8:84:66:31:D6:D2,629
06/01/2020 12:00,D8:84:66:31:D6:D2,728
06/01/2020 13:00,D8:84:66:31:D6:D2,602
06/01/2020 14:00,D8:84:66:31:D6:D2,577
06/01/2020 15:00,D8:84:66:31:D6:D2,508
06/01/2020 16:00,D8:84:66:31:D6:D2,376
06/01/2020 17:00,D8:84:66:31:D6:D2,460
06/01/2020 18:00,D8:84:66:31:D6:D2,309
06/01/2020 19:00,D8:84:66:31:D6:D2,304
06/01/2020 20:00,D8:84:66:31:D6:D2,289
06/01/2020 21:00,D8:84:66:31:D6:D2,436
06/01/2020 22:00,D8:84:66:31:D6:D2,193
06/01/2020 23:00,D8:84:66:31:D6:D2,165
07/01/2020 00:00,D8:84:66:31:D6:D2,107
07/01/2020 01:00,D8:84:66:31:D6:D2,78
07/01/2020 02:00,D8:84:66:31:D6:D2,69
07/01/2020 03:00,D8:84:66:31:D6:D2,118
07/01/2020 04:00,D8:84:66:31:D6:D2,99
07/01/2020 05:00,D8:84:66:31:D6:D2,112
07/01/2020 06:00,D8:84:66:31:D6:D2,190
07/01/2020 07:00,D8:84:66:31:D6:D2,453
07/01/2020 08:00,D8:84:66:31:D6:D2,2040
07/01/2020 09:00,D8:84:66:31:D6:D2,2999
07/01/2020 10:00,D8:84:66:31:D6:D2,3353
07/01/2020 11:00,D8:84:66:31:D6:D2,3523
07/01/2020 12:00,D8:84:66:31:D6:D2,3622
07/01/2020 13:00,D8:84:66:31:D6:D2,3968
07/01/2020 14:00,D8:84:66:31:D6:D2,3675
07/01/2020 15:00,D8:84:66:31:D6:D2,4094
07/01/2020 16:00,D8:84:66:31:D6:D2,3009
07/01/2020 17:00,D8:84:66:31:D6:D2,1273
07/01/2020 18:00,D8:84:66:31:D6:D2,430
07/01/2020 19:00,D8:84:66:31:D6:D2,385
07/01/2020 20:00,D8:84:66:31:D6:D2,269
07/01/2020 21:00,D8:84:66:31:D6:D2,183
07/01/2020 22:00,D8:84:66:31:D6:D2,96
07/01/2020 23:00,D8:84:66:31:D6:D2,114
08/01/2020 00:00,D8:84:66:31:D6:D2,108
08/01/2020 01:00,D8:84:66:31:D6:D2,88
08/01/2020 02:00,D8:84:66:31:D6:D2,97
08/01/2020 03:00,D8:84:66:31:D6:D2,108
08/01/2020 04:00,D8:84:66:31:D6:D2,91
08/01/2020 05:00,D8:84:66:31:D6:D2,93
08/01/2020 06:00,D8:84:66:31:D6:D2,181
08/01/2020 07:00,D8:84:66:31:D6:D2,436
08/01/2020 08:00,D8:84:66:31:D6:D2,1600
08/01/2020 09:00,D8:84:66:31:D6:D2,3020
08/01/2020 10:00,D8:84:66:31:D6:D2,3452
08/01/2020 11:00,D8:84:66:31:D6:D2,3232
08/01/2020 12:00,D8:84:66:31:D6:D2,4593
08/01/2020 13:00,D8:84:66:31:D6:D2,4144
08/01/2020 14:00,D8:84:66:31:D6:D2,3218
08/01/2020 15:00,D8:84:66:31:D6:D2,3397
08/01/2020 16:00,D8:84:66:31:D6:D2,2687
08/01/2020 17:00,D8:84:66:31:D6:D2,1522
08/01/2020 18:00,D8:84:66:31:D6:D2,589
08/01/2020 19:00,D8:84:66:31:D6:D2,363
08/01/2020 20:00,D8:84:66:31:D6:D2,261
08/01/2020 21:00,D8:84:66:31:D6:D2,149
08/01/2020 22:00,D8:84:66:31:D6:D2,160
08/01/2020 23:00,D8:84:66:31:D6:D2,117
09/01/2020 00:00,D8:84:66:31:D6:D2,144
09/01/2020 01:00,D8:84:66:31:D6:D2,37
09/01/2020 02:00,D8:84:66:31:D6:D2,119
09/01/2020 03:00,D8:84:66:31:D6:D2,71
09/01/2020 04:00,D8:84:66:31:D6:D2,95
09/01/2020 05:00,D8:84:66:31:D6:D2,92
09/01/2020 06:00,D8:84:66:31:D6:D2,147
09/01/2020 07:00,D8:84:66:31:D6:D2,392
09/01/2020 08:00,D8:84:66:31:D6:D2,1629
09/01/2020 09:00,D8:84:66:31:D6:D2,3082
09/01/2020 10:00,D8:84:66:31:D6:D2,3546
09/01/2020 11:00,D8:84:66:31:D6:D2,3373
09/01/2020 12:00,D8:84:66:31:D6:D2,3601
09/01/2020 13:00,D8:84:66:31:D6:D2,4190
09/01/2020 14:00,D8:84:66:31:D6:D2,3701
09/01/2020 15:00,D8:84:66:31:D6:D2,3093
09/01/2020 16:00,D8:84:66:31:D6:D2,2360
09/01/2020 17:00,D8:84:66:31:D6:D2,1308
09/01/2020 18:00,D8:84:66:31:D6:D2,594
09/01/2020 19:00,D8:84:66:31:D6:D2,288
09/01/2020 20:00,D8:84:66:31:D6:D2,324
09/01/2020 21:00,D8:84:66:31:D6:D2,185
09/01/2020 22:00,D8:84:66:31:D6:D2,133
09/01/2020 23:00,D8:84:66:31:D6:D2,83
10/01/2020 00:00,D8:84:66:31:D6:D2,130
10/01/2020 01:00,D8:84:66:31:D6:D2,90
10/01/2020 02:00,D8:84:66:31:D6:D2,66
10/01/2020 03:00,D8:84:66:31:D6:D2,77
10/01/2020 04:00,D8:84:66:31:D6:D2,89
10/01/2020 05:00,D8:84:66:31:D6:D2,93
10/01/2020 06:00,D8:84:66:31:D6:D2,154
10/01/2020 07:00,D8:84:66:31:D6:D2,351
10/01/2020 08:00,D8:84:66:31:D6:D2,1491
10/01/2020 09:00,D8:84:66:31:D6:D2,2964
10/01/2020 10:00,D8:84:66:31:D6:D2,3996
10/01/2020 11:00,D8:84:66:31:D6:D2,3004
10/01/2020 12:00,D8:84:66:31:D6:D2,3981
10/01/2020 13:00,D8:84:66:31:D6:D2,3288
10/01/2020 14:00,D8:84:66:31:D6:D2,3204
10/01/2020 15:00,D8:84:66:31:D6:D2,3803
10/01/2020 16:00,D8:84:66:31:D6:D2,2980
10/01/2020 17:00,D8:84:66:31:D6:D2,1662
10/01/2020 18:00,D8:84:66:31:D6:D2,719
10/01/2020 19:00,D8:84:66:31:D6:D2,529
10/01/2020 20:00,D8:84:66:31:D6:D2,397
10/01/2020 21:00,D8:84:66:31:D6:D2,329
10/01/2020 22:00,D8:84:66:31:D6:D2,253
10/01/2020 23:00,D8:84:66:31:D6:D2,269
11/01/2020 00:00,D8:84:66:31:D6:D2,199
11/01/2020 01:00,D8:84:66:31:D6:D2,115
11/01/2020 02:00,D8:84:66:31:D6:D2,217
11/01/2020 03:00,D8:84:66:31:D6:D2,101
11/01/2020 04:00,D8:84:66:31:D6:D2,100
11/01/2020 05:00,D8:84:66:31:D6:D2,201
11/01/2020 06:00,D8:84:66:31:D6:D2,145
11/01/2020 07:00,D8:84:66:31:D6:D2,223
11/01/2020 08:00,D8:84:66:31:D6:D2,262
11/01/2020 09:00,D8:84:66:31:D6:D2,629
11/01/2020 10:00,D8:84:66:31:D6:D2,1223
11/01/2020 11:00,D8:84:66:31:D6:D2,1484
11/01/2020 12:00,D8:84:66:31:D6:D2,2120
11/01/2020 13:00,D8:84:66:31:D6:D2,2044
11/01/2020 14:00,D8:84:66:31:D6:D2,1959
11/01/2020 15:00,D8:84:66:31:D6:D2,1904
11/01/2020 16:00,D8:84:66:31:D6:D2,1536
11/01/2020 17:00,D8:84:66:31:D6:D2,893
11/01/2020 18:00,D8:84:66:31:D6:D2,786
11/01/2020 19:00,D8:84:66:31:D6:D2,489
11/01/2020 20:00,D8:84:66:31:D6:D2,357
11/01/2020 21:00,D8:84:66:31:D6:D2,221
11/01/2020 22:00,D8:84:66:31:D6:D2,226
11/01/2020 23:00,D8:84:66:31:D6:D2,189
12/01/2020 00:00,D8:84:66:31:D6:D2,181
12/01/2020 01:00,D8:84:66:31:D6:D2,160
12/01/2020 02:00,D8:84:66:31:D6:D2,166
12/01/2020 03:00,D8:84:66:31:D6:D2,109
12/01/2020 04:00,D8:84:66:31:D6:D2,179
12/01/2020 05:00,D8:84:66:31:D6:D2,133
12/01/2020 06:00,D8:84:66:31:D6:D2,136
12/01/2020 07:00,D8:84:66:31:D6:D2,122
12/01/2020 08:00,D8:84:66:31:D6:D2,167
12/01/2020 09:00,D8:84:66:31:D6:D2,289
12/01/2020 10:00,D8:84:66:31:D6:D2,611
12/01/2020 11:00,D8:84:66:31:D6:D2,814
12/01/2020 12:00,D8:84:66:31:D6:D2,1233
12/01/2020 13:00,D8:84:66:31:D6:D2,1367
12/01/2020 14:00,D8:84:66:31:D6:D2,1348
12/01/2020 15:00,D8:84:66:31:D6:D2,1125
12/01/2020 16:00,D8:84:66:31:D6:D2,1073
12/01/2020 17:00,D8:84:66:31:D6:D2,655
12/01/2020 18:00,D8:84:66:31:D6:D2,433
12/01/2020 19:00,D8:84:66:31:D6:D2,223
12/01/2020 20:00,D8:84:66:31:D6:D2,156
12/01/2020 21:00,D8:84:66:31:D6:D2,138
12/01/2020 22:00,D8:84:66:31:D6:D2,118
12/01/2020 23:00,D8:84:66:31:D6:D2,191
13/01/2020 00:00,D8:84:66:31:D6:D2,171
13/01/2020 01:00,D8:84:66:31:D6:D2,119
13/01/2020 02:00,D8:84:66:31:D6:D2,126
13/01/2020 03:00,D8:84:66:31:D6:D2,103
13/01/2020 04:00,D8:84:66:31:D6:D2,100
13/01/2020 05:00,D8:84:66:31:D6:D2,124
13/01/2020 06:00,D8:84:66:31:D6:D2,162
13/01/2020 07:00,D8:84:66:31:D6:D2,495
13/01/2020 08:00,D8:84:66:31:D6:D2,1966
13/01/2020 09:00,D8:84:66:31:D6:D2,3407
13/01/2020 10:00,D8:84:66:31:D6:D2,3948
13/01/2020 11:00,D8:84:66:31:D6:D2,3690
13/01/2020 12:00,D8:84:66:31:D6:D2,4326
13/01/2020 13:00,D8:84:66:31:D6:D2,4282
13/01/2020 14:00,D8:84:66:31:D6:D2,4002
13/01/2020 15:00,D8:84:66:31:D6:D2,3473
13/01/2020 16:00,D8:84:66:31:D6:D2,2897
13/01/2020 17:00,D8:84:66:31:D6:D2,1402
13/01/2020 18:00,D8:84:66:31:D6:D2,405
13/01/2020 19:00,D8:84:66:31:D6:D2,236
13/01/2020 20:00,D8:84:66:31:D6:D2,337
13/01/2020 21:00,D8:84:66:31:D6:D2,251
13/01/2020 22:00,D8:84:66:31:D6:D2,138
13/01/2020 23:00,D8:84:66:31:D6:D2,133
14/01/2020 00:00,D8:84:66:31:D6:D2,117
14/01/2020 01:00,D8:84:66:31:D6:D2,123
14/01/2020 02:00,D8:84:66:31:D6:D2,123
14/01/2020 03:00,D8:84:66:31:D6:D2,108
14/01/2020 04:00,D8:84:66:31:D6:D2,85
14/01/2020 05:00,D8:84:66:31:D6:D2,133
14/01/2020 06:00,D8:84:66:31:D6:D2,195
14/01/2020 07:00,D8:84:66:31:D6:D2,451
14/01/2020 08:00,D8:84:66:31:D6:D2,1987
14/01/2020 09:00,D8:84:66:31:D6:D2,3206
14/01/2020 10:00,D8:84:66:31:D6:D2,3283
14/01/2020 11:00,D8:84:66:31:D6:D2,4320
14/01/2020 12:00,D8:84:66:31:D6:D2,4010
14/01/2020 13:00,D8:84:66:31:D6:D2,3512
14/01/2020 14:00,D8:84:66:31:D6:D2,4654
14/01/2020 15:00,D8:84:66:31:D6:D2,3762
14/01/2020 16:00,D8:84:66:31:D6:D2,2548
14/01/2020 17:00,D8:84:66:31:D6:D2,1257
14/01/2020 18:00,D8:84:66:31:D6:D2,553
14/01/2020 19:00,D8:84:66:31:D6:D2,372
14/01/2020 20:00,D8:84:66:31:D6:D2,261
14/01/2020 21:00,D8:84:66:31:D6:D2,211
14/01/2020 22:00,D8:84:66:31:D6:D2,184
14/01/2020 23:00,D8:84:66:31:D6:D2,149
04/02/2020 00:00,D8:84:66:31:D6:D2,280
04/02/2020 01:00,D8:84:66:31:D6:D2,141
04/02/2020 02:00,D8:84:66:31:D6:D2,215
04/02/2020 03:00,D8:84:66:31:D6:D2,196
04/02/2020 04:00,D8:84:66:31:D6:D2,200
04/02/2020 05:00,D8:84:66:31:D6:D2,187
04/02/2020 06:00,D8:84:66:31:D6:D2,164
04/02/2020 07:00,D8:84:66:31:D6:D2,272
04/02/2020 08:00,D8:84:66:31:D6:D2,496
04/02/2020 09:00,D8:84:66:31:D6:D2,942
04/02/2020 10:00,D8:84:66:31:D6:D2,951
04/02/2020 11:00,D8:84:66:31:D6:D2,1148
04/02/2020 12:00,D8:84:66:31:D6:D2,1507
04/02/2020 13:00,D8:84:66:31:D6:D2,1308
04/02/2020 14:00,D8:84:66:31:D6:D2,1043
04/02/2020 15:00,D8:84:66:31:D6:D2,1347
04/02/2020 16:00,D8:84:66:31:D6:D2,1245
04/02/2020 17:00,D8:84:66:31:D6:D2,983
04/02/2020 18:00,D8:84:66:31:D6:D2,953
04/02/2020 19:00,D8:84:66:31:D6:D2,730
04/02/2020 20:00,D8:84:66:31:D6:D2,487
04/02/2020 21:00,D8:84:66:31:D6:D2,285
04/02/2020 22:00,D8:84:66:31:D6:D2,315
04/02/2020 23:00,D8:84:66:31:D6:D2,252
05/02/2020 00:00,D8:84:66:31:D6:D2,172
05/02/2020 01:00,D8:84:66:31:D6:D2,179
05/02/2020 02:00,D8:84:66:31:D6:D2,156
05/02/2020 03:00,D8:84:66:31:D6:D2,180
05/02/2020 04:00,D8:84:66:31:D6:D2,137
05/02/2020 05:00,D8:84:66:31:D6:D2,142
05/02/2020 06:00,D8:84:66:31:D6:D2,127
05/02/2020 07:00,D8:84:66:31:D6:D2,199
05/02/2020 08:00,D8:84:66:31:D6:D2,392
05/02/2020 09:00,D8:84:66:31:D6:D2,781
05/02/2020 10:00,D8:84:66:31:D6:D2,1072
05/02/2020 11:00,D8:84:66:31:D6:D2,1325
05/02/2020 12:00,D8:84:66:31:D6:D2,1641
05/02/2020 13:00,D8:84:66:31:D6:D2,1622
05/02/2020 14:00,D8:84:66:31:D6:D2,1212
05/02/2020 15:00,D8:84:66:31:D6:D2,1261
05/02/2020 16:00,D8:84:66:31:D6:D2,1236
05/02/2020 17:00,D8:84:66:31:D6:D2,1594
05/02/2020 18:00,D8:84:66:31:D6:D2,1268
05/02/2020 19:00,D8:84:66:31:D6:D2,723
05/02/2020 20:00,D8:84:66:31:D6:D2,282
05/02/2020 21:00,D8:84:66:31:D6:D2,418
05/02/2020 22:00,D8:84:66:31:D6:D2,380
05/02/2020 23:00,D8:84:66:31:D6:D2,253
06/02/2020 00:00,D8:84:66:31:D6:D2,120
06/02/2020 01:00,D8:84:66:31:D6:D2,122
06/02/2020 02:00,D8:84:66:31:D6:D2,107
06/02/2020 03:00,D8:84:66:31:D6:D2,147
06/02/2020 04:00,D8:84:66:31:D6:D2,85
06/02/2020 05:00,D8:84:66:31:D6:D2,132
06/02/2020 06:00,D8:84:66:31:D6:D2,128
06/02/2020 07:00,D8:84:66:31:D6:D2,184
06/02/2020 08:00,D8:84:66:31:D6:D2,477
06/02/2020 09:00,D8:84:66:31:D6:D2,716
06/02/2020 10:00,D8:84:66:31:D6:D2,791
06/02/2020 11:00,D8:84:66:31:D6:D2,1013
06/02/2020 12:00,D8:84:66:31:D6:D2,1635
06/02/2020 13:00,D8:84:66:31:D6:D2,1631
06/02/2020 14:00,D8:84:66:31:D6:D2,1227
06/02/2020 15:00,D8:84:66:31:D6:D2,1312
06/02/2020 16:00,D8:84:66:31:D6:D2,1413
06/02/2020 17:00,D8:84:66:31:D6:D2,1097
06/02/2020 18:00,D8:84:66:31:D6:D2,962
06/02/2020 19:00,D8:84:66:31:D6:D2,708
06/02/2020 20:00,D8:84:66:31:D6:D2,553
06/02/2020 21:00,D8:84:66:31:D6:D2,454
06/02/2020 22:00,D8:84:66:31:D6:D2,325
06/02/2020 23:00,D8:84:66:31:D6:D2,223
07/02/2020 00:00,D8:84:66:31:D6:D2,138
07/02/2020 01:00,D8:84:66:31:D6:D2,211
07/02/2020 02:00,D8:84:66:31:D6:D2,151
07/02/2020 03:00,D8:84:66:31:D6:D2,89
07/02/2020 04:00,D8:84:66:31:D6:D2,136
07/02/2020 05:00,D8:84:66:31:D6:D2,65
07/02/2020 06:00,D8:84:66:31:D6:D2,147
07/02/2020 07:00,D8:84:66:31:D6:D2,178
07/02/2020 08:00,D8:84:66:31:D6:D2,502
07/02/2020 09:00,D8:84:66:31:D6:D2,910
07/02/2020 10:00,D8:84:66:31:D6:D2,966
07/02/2020 11:00,D8:84:66:31:D6:D2,1445
07/02/2020 12:00,D8:84:66:31:D6:D2,1860
07/02/2020 13:00,D8:84:66:31:D6:D2,1686
07/02/2020 14:00,D8:84:66:31:D6:D2,1502
07/02/2020 15:00,D8:84:66:31:D6:D2,1473
07/02/2020 16:00,D8:84:66:31:D6:D2,1437
07/02/2020 17:00,D8:84:66:31:D6:D2,1306
07/02/2020 18:00,D8:84:66:31:D6:D2,1047
07/02/2020 19:00,D8:84:66:31:D6:D2,782
07/02/2020 20:00,D8:84:66:31:D6:D2,827
07/02/2020 21:00,D8:84:66:31:D6:D2,724
07/02/2020 22:00,D8:84:66:31:D6:D2,643
07/02/2020 23:00,D8:84:66:31:D6:D2,382
08/02/2020 00:00,D8:84:66:31:D6:D2,90
08/02/2020 01:00,D8:84:66:31:D6:D2,122
08/02/2020 02:00,D8:84:66:31:D6:D2,106
08/02/2020 03:00,D8:84:66:31:D6:D2,115
08/02/2020 04:00,D8:84:66:31:D6:D2,71
08/02/2020 05:00,D8:84:66:31:D6:D2,108
08/02/2020 06:00,D8:84:66:31:D6:D2,104
08/02/2020 07:00,D8:84:66:31:D6:D2,152
08/02/2020 08:00,D8:84:66:31:D6:D2,265
08/02/2020 09:00,D8:84:66:31:D6:D2,589
08/02/2020 10:00,D8:84:66:31:D6:D2,1088
08/02/2020 11:00,D8:84:66:31:D6:D2,1919
08/02/2020 12:00,D8:84:66:31:D6:D2,2198
08/02/2020 13:00,D8:84:66:31:D6:D2,2134
08/02/2020 14:00,D8:84:66:31:D6:D2,2207
08/02/2020 15:00,D8:84:66:31:D6:D2,1804
08/02/2020 16:00,D8:84:66:31:D6:D2,1770
08/02/2020 17:00,D8:84:66:31:D6:D2,1159
08/02/2020 18:00,D8:84:66:31:D6:D2,734
08/02/2020 19:00,D8:84:66:31:D6:D2,494
08/02/2020 20:00,D8:84:66:31:D6:D2,434
08/02/2020 21:00,D8:84:66:31:D6:D2,322
08/02/2020 22:00,D8:84:66:31:D6:D2,253
08/02/2020 23:00,D8:84:66:31:D6:D2,187
